X,Y,Rate_per_100000,Walkability,PopulationFemale,NoHealthInsurance,X.Black
-97.543505,35.413471,357.7,2595.011905,12101.71,3661.25,4005.24
-96.037701,35.6496,112.4,62.983333,505.1,170.74,94.06
-96.742902,36.572941,157.7,65.983333,547,139.9,100.27
-94.884398,36.884336,50.9,62.388889,457.24,159.91,11.25
-96.79318,36.355662,109.6,25.708333,249.79,79.18,5.95
-97.111586,36.103469,102,131.472222,826.31,231.63,68.1
-95.805512,34.948707,114.6,70.188889,610.09,195.57,22.59
-96.678232,34.775976,82.2,71.094444,506.77,175.52,24.12
-96.920986,35.354458,132.2,108.672222,833.26,241.62,57.31
-95.624314,36.315198,98,162.416667,1413.61,331.48,25.48
-96.645417,35.24103,84.5,49.65,454.73,177.58,40.6
-94.814822,35.462268,110,54.170635,455.18,175.91,21.1
-97.960459,34.507353,77.1,76.430556,565.13,151.92,20.6
-101.396252,36.688906,69,31.966667,234.53,87.94,9.72
-99.019405,34.413632,82.5,26.222222,200.87,61.71,30.21
-96.064958,36.141989,302.8,1964.477778,8978.65,2568.23,2113.84
-95.690181,36.04629,69.5,113.605556,1109.3,260.33,69.69
-95.91738,36.749745,111.9,89.027778,661.49,195.98,49.34
-98.743655,36.581983,80.6,23.661111,143.88,33.83,7.45
-99.122425,36.517856,138.6,34.494444,238.76,63.06,5.37
-117.794372,44.907809,94.1,54.722222,290.17,50.04,5.53
-123.327912,44.385221,71.3,206.861111,892.72,99.38,20.13
-122.512661,45.418898,171.4,876.411111,4006.65,425.84,71.18
-123.813262,46.059869,186.9,109.347222,550.64,85.74,8.53
-122.947172,45.877127,119.9,81.025,494.09,57.2,4.58
-124.185595,43.196565,127.9,119.656746,653.3,85.2,7.43
-120.233092,44.051757,105.1,28.958333,200.49,27.77,1.84
-124.172115,42.719944,77.7,34.694444,204.24,22.95,2.07
-121.725189,43.716355,76.6,213.616667,1209.38,183.1,13.61
-123.376768,42.922008,100.4,182.877778,1115.33,149.14,9.33
-121.681936,45.490768,82.2,37.986111,198.53,34.07,2.27
-122.890308,42.351327,154.5,441.638889,2102.46,307.99,29.53
-121.502106,44.513841,146.7,36.458333,239.2,40.4,4.77
-123.590453,42.631478,101.9,127.251587,810.57,130.79,7.76
-121.783789,43.26982,57.3,182.283333,992.19,167.04,15.32
-120.567619,42.205577,73,11.404762,93.56,17.04,0.54
-122.974779,44.049893,128.9,945.644444,4251.63,583.36,90.91
-124.060781,44.63178,112.9,170.916667,827.42,141.11,9.33
-122.673038,44.367056,108.3,199.133333,1062.52,150.65,9.24
-117.642093,43.169061,148.4,64.427778,326.31,69.49,6.16
-123.026341,44.956925,153.7,680.478571,2913.32,445.86,66.62
-119.74767,45.763692,117.5,7,49.62,11.22,0.19
-122.761525,45.59146,467.4,2592.62381,8548.76,1110.78,900.4
-123.057383,44.944508,101,123.716667,613.7,69.5,9.89
-123.690685,45.722905,114.8,60.448413,405.2,52.28,3.06
-119.113208,45.617725,108.1,134.149206,683.01,100.66,13.03
-117.855932,45.375369,66.5,56.416667,246.03,31.95,3.02
-121.151189,45.110716,134.7,76.847222,396.24,62.61,2.88
-122.891077,45.50197,167.8,1302.308333,5258.98,626.21,195.45
-123.217648,45.200807,105,175.547222,852.38,104.9,14.24
-77.021817,39.818882,196.4,166.7,1161.44,125.75,32.23
-79.954901,40.624149,282,4854.027778,19800.68,1656.89,6237.09
-79.532673,40.769346,69.5,111.572222,801.51,62.77,18.02
-80.271522,40.687815,93.3,488.261111,2631.56,207.99,349.68
-78.593097,40.151301,96.3,63.961111,556.06,73.12,7.37
-75.919185,40.346166,315.8,711.144444,4517.82,568.03,538.25
-78.412879,40.504049,110,290.461111,1745.82,154.9,65.8
-76.447208,41.770658,82.5,89.644444,709.67,94.86,7.14
-75.122933,40.256161,176.6,1394.082143,7240.08,596.79,562.1
-80.13756,40.68898,55.5,306.919444,2176,139.27,49.09
-78.911027,40.311298,128.7,323.730556,2091.55,177.28,181.73
-75.662251,40.850068,249.7,71.694444,551.89,46.14,26.76
-77.621866,40.828989,144.7,327.163889,1457.37,157.61,69.58
-75.757563,39.841496,121.9,978.786111,5799.83,623.76,687.12
-79.380305,41.210621,212.9,67.322222,510.65,75.98,10.61
-78.174726,40.999835,112.7,134.166667,969.3,104.29,40.31
-77.43455,41.1342,94.4,56.8,405.46,59.71,13.32
-76.450213,40.992952,184,106.977778,778.79,63.61,23.16
-80.377911,41.784469,89.9,139.316667,1172.41,179.93,32.23
-77.212962,40.193856,137.2,505.622222,2475.2,256.54,190.03
-76.890709,40.268107,507.5,776.330555,3361.55,380.81,1447.29
-75.301014,39.908767,337.7,1889.174206,7419.66,693.38,3476.39
-78.622212,41.571519,50.3,51.2,443.24,26.72,6.87
-80.126182,42.118091,153,786.322222,3565.81,344.4,640.63
-79.891038,40.018803,101.8,248.555556,1840.84,176.23,149.93
-79.38019,41.564205,87,15.458333,121.05,12.22,37.49
-77.549362,39.815074,114.3,186.969444,1383.56,247.79,110
-78.181788,39.808407,48,15.680556,148.45,18.5,4.43
-80.142367,39.901635,112.6,54.206944,430.25,38.65,25.82
-78.107316,40.402013,114.4,69.883333,589.46,54.42,44.37
-79.159724,40.540322,61.3,153.888889,1149.31,161.88,45.34
-77.327688,40.634978,86.1,22.336111,201.5,45.82,4.22
-75.654836,41.405385,229.6,502.319444,3021.57,287.54,192.82
-76.012352,40.008895,174.9,733.222222,4998.44,1084.25,479.72
-80.368153,40.877878,95.2,206.425,1445.71,140.09,134.15
-76.223172,40.33193,178,250.336111,1581.66,264.47,80.88
-75.709879,40.605149,380.1,942.916667,3878.3,506.68,587.98
-75.869507,41.239816,165.3,792.033333,5236.74,512.88,541.55
-77.014147,41.243132,194.8,206.587698,1409.02,150.03,137.6
-78.645746,41.950869,48.5,79.819444,586.74,44.5,21.28
-80.498841,41.240978,85.3,206.119444,1533.8,167.74,209.8
-77.488159,40.756568,69.8,80.46627,565.2,93.24,6.23
-75.242667,41.202056,227.5,231.5,1667.11,216.77,449.75
-75.282163,40.259116,131,2407.158333,10852.49,787.77,1962.88
-76.600559,40.964727,141.6,25.916667,209.74,22.72,7.7
-75.203319,40.680204,73.5,799.382937,3445.2,326.91,381.27
-76.407731,40.796425,112.6,190.929365,1204.24,103.2,55.44
-77.191345,40.47664,50.9,56.719444,492.73,96.77,8.76
-75.14842,39.976071,1288.5,5531.385913,19523.43,2873.7,16060.84
-74.801136,41.323785,260.9,119.475,883.48,99.96,84.17
-77.968726,41.776612,56.3,29.944444,251.08,32.8,1.53
-76.191447,40.820643,157.5,282.177778,1927.9,199.86,96.12
-77.276381,40.755829,69.4,54.038889,407.29,79.53,12.67
-78.818081,40.11343,110.6,95.848413,774.37,101.99,31.36
-75.567277,41.956142,94.2,64.788889,546.82,71.62,9.71
-77.100751,41.808957,68.6,58.486111,505.9,72.66,7.37
-76.89102,40.964853,287.4,59.986111,405.1,69.76,14.15
-79.708264,41.425454,45.3,105.55,815.63,102.68,13.08
-79.263198,41.72284,17.7,70.772222,596.92,56.68,6.11
-80.232041,40.165696,62.2,432.677778,2945.87,241.86,210.96
-75.398956,41.639407,74.7,86.027778,675.67,79.8,28.4
-79.760969,40.570048,47.9,787.911111,5028.09,362.89,350.01
-75.84116,41.486602,30.1,39.236111,348.16,28.5,7.35
-76.7431,39.953906,219.3,868.9,4547.74,524.75,678.49
-71.25689,41.73056,94,128.375,572.46,26.06,12.42
-71.55846,41.67143,91.7,447.686111,1963.45,129.21,73.46
-71.189153,41.666648,100.2,254.388889,1106.25,105.65,105.68
-71.363885,41.892371,263.1,1910.256349,7250.35,786.7,1450.13
-71.453661,41.56204,62.3,248.152778,1448.12,82.82,35.54
-82.41126,34.32681,254.9,27.794444,311.4,65.44,156.34
-81.804015,33.530943,339,179.125,1651.14,335.53,774.54
-81.432828,33.028886,534.8,5.75,53.53,9.55,83.82
-82.731618,34.539778,203.2,248.794444,2029.59,404.8,716.68
-80.97495,33.237563,702.3,21.178571,205.95,47.75,206.7
-81.396382,33.393707,642.8,27.241667,259.65,57.33,238.25
-80.720646,32.586034,212.5,253.391667,1965.48,401.61,608.9
-80.01012,33.207592,240.4,278.136111,2203.04,496,1107.96
-80.645553,33.620174,357,13.088889,155.36,26.37,122.1
-80.06119,32.979901,488,957.15,4385.72,914.63,2499.09
-81.639762,34.931683,198,69.616667,675.29,140.53,260.51
-80.903426,34.574612,340.4,53.541667,564.83,114.65,414.63
-80.335986,34.64442,230.9,36.205556,352.8,78.8,209.85
-80.081687,33.886628,534.3,46.263889,525.09,116.33,466.02
-80.760889,32.800853,529.7,40.397222,473.4,99.58,337.41
-80.075633,34.354217,475,97.166667,850.3,176.6,695.77
-79.208391,34.327912,585.3,29.672222,316.54,88.62,295.25
-80.641832,33.145795,327.5,170.213889,1281.25,229,636.7
-82.083518,33.797232,568.5,27.008333,281.47,53.8,214.39
-81.175131,34.287112,516.6,19,206.2,41.68,226.12
-79.790493,34.179747,672.6,198.172222,1713.32,345.29,1392.19
-79.22637,33.556352,425.5,83.145238,684.76,127.84,413.8
-82.364727,34.870968,332,1064.330556,5659.93,1333.21,2240.59
-82.159515,34.225709,390.9,81.130556,743.47,152.31,394.58
-81.272607,32.653262,724.2,23.147222,244.94,49.29,279.09
-79.008358,33.580568,324.7,484.416667,3617.59,994.79,896.45
-80.904806,32.047304,355.1,20.241667,198.9,57.83,164.69
-80.815631,34.175104,332.4,73.388889,766.9,157.27,333.57
-80.759031,34.718506,369.5,81.713889,733.29,144.14,383.55
-82.128164,34.699868,357.4,80.247222,873.44,187.92,375.36
-80.226442,34.197065,1197.8,22.486111,309.55,60.49,383.12
-81.241492,33.88129,313.8,505.458333,3758.83,691.07,1145.94
-82.24727,33.923027,332,13.216667,138.68,18.74,113.29
-79.471603,34.155277,623.7,39.491667,428.08,108.44,452.05
-79.553807,34.561698,450.2,33.733333,340.75,81.28,346.72
-81.619103,34.425432,344.8,39.597222,409.66,76.19,246.89
-83.176995,34.821045,143.3,90.588889,759,170.81,96.35
-80.843882,33.498712,636,116.613889,1076.91,229.67,1282.06
-82.780377,35.015025,156.1,188.863889,1412.67,268.75,169.23
-81.070467,34.068936,857.1,911.820238,4472.69,841.49,4170.08
-81.747224,34.114892,197.9,20.916667,247.73,70.46,120.39
-81.939801,34.940032,266.7,447.75,3574.25,719.04,1741.55
-80.248602,33.868148,638.3,150.125,1190.99,269.06,1180.07
-81.708118,34.632512,285.4,43.486111,467.01,95.27,298.82
-79.832019,33.495295,812.7,42.272222,545.09,96.28,638.29
-81.030978,34.939632,212.9,310.908333,2330.99,406.5,1073.08
-98.242024,44.391017,34.1,40.572222,293.43,43.95,4.68
-97.993594,42.970292,151.6,12.666667,84.59,10.49,2.69
-96.773511,44.277404,46.6,41.625,294.23,37.16,7.73
-98.430538,45.434443,55.9,62.769444,406.45,65.98,16.69
-103.942418,44.648637,105,13.755556,96.27,29.96,1.23
-96.97941,42.925883,81.4,18.925,151.96,19.44,4.53
-97.083672,44.900184,47.1,53.138889,346.92,45.41,4.69
-98.003704,43.709547,72.4,31.327778,202.37,24.08,4.65
-100.869993,45.157387,216,4.611111,48.22,22.69,0.1
-99.452131,45.418801,0,6.25,51.26,5.12,0.04
-96.710551,45.271836,0,9.988095,95.49,13.28,0.65
-99.092092,43.10813,0,6.166667,48.56,6.6,0
-99.006302,44.548602,0,11.333333,99.19,8.72,0.28
-100.279314,44.375112,83.8,30.455556,201.06,30.14,0.7
-103.948535,44.547581,43.9,35.861111,252.67,46.62,4.7
-96.879681,43.471416,38.8,73.322222,550.73,58.02,13.88
-99.87572,43.853512,0,5.833333,47.21,5.72,0
-103.096544,44.157955,129.8,27.638889,227.11,42.59,16.88
-96.667407,43.55036,173.1,463.330556,2070.59,355.14,244.45
-103.747268,44.004783,84.9,173.680556,1085.6,257.96,28.21
-99.884437,43.34536,0,10.972222,98.97,12.52,0
-97.136216,43.223377,72.9,10.291667,100.05,11.74,0.92
-97.391921,42.872786,82.5,35.125,238.08,36.93,7.78
-84.308615,36.002766,132.7,91.325,869.29,163.7,69.16
-86.480287,35.449412,171.9,45.666667,451.76,93.38,61.8
-88.024489,36.22921,93.5,23.888889,253.34,44.98,16.71
-85.126779,35.552873,73.7,10.333333,123.61,38.48,9.81
-83.983258,35.753971,118.3,152.861111,1334.62,232,79.42
-84.875009,35.164886,146.2,126.402778,982.53,238.52,115.45
-84.264572,36.286502,64.6,48.475,511.96,120.07,3.84
-86.05356,35.8875,203,13.138889,150.85,28.51,4.77
-88.276659,36.054619,140.8,33.636111,356.39,65.99,72.26
-82.220094,36.333373,95.2,79.277778,860.43,207.96,26.2
-87.079933,36.233904,184.8,45.819444,450.04,89.18,14.98
-88.637403,35.447313,88.5,14.722222,155.64,40.04,27.02
-83.829884,36.475198,57.8,40.861111,410.06,61.26,7.55
-83.156936,35.815567,122.9,35.694444,411.32,94.26,13.44
-86.200325,35.380329,125.7,63.027778,560.29,97.24,44.52
-89.192214,35.907992,118.3,22,262.53,54.62,61.38
-84.830929,35.895542,80.6,74.722222,712.89,134.02,16.91
-86.95769,36.071647,619.7,1671.606746,8210.21,1901.14,4358.62
-88.098367,35.646932,130.3,18.5,204.35,41.47,19.27
-85.925336,36.022639,196.3,18.680556,199.63,39.78,7.18
-87.284317,36.228672,146.2,55.958333,508.66,106.75,40.4
-89.544519,36.062099,129.5,37.083333,405.6,71.23,91.77
-89.613343,35.261935,190.5,47.611111,553.84,75.37,316.75
-84.933411,36.472083,69.2,17.097222,201.49,31.09,1.21
-86.224553,35.25994,63,44.388889,458.31,76.27,42.03
-89.000445,36.057759,194.1,63.261111,619.5,112.33,199.16
-86.927456,35.246546,163.3,40.333333,411.42,73.11,73.15
-83.533497,36.332726,94,20.633333,248.96,53.02,1.88
-82.847823,36.181423,90,65.880556,758.8,140.55,33.62
-85.742463,35.299468,148.7,17.930556,203.35,54.28,3.63
-83.31303,36.1715,127.2,71.861111,607.96,139.19,56.3
-85.257638,35.058871,330.5,680.6,4146.87,772.97,1768.75
-83.149137,36.50528,88.8,6.861111,98.9,21.35,0.81
-88.899888,35.314512,221.6,23.305556,279.43,62.46,250.66
-88.30549,35.062539,136.3,30.958333,310.1,69.57,22.61
-82.993518,36.352645,71,60.972222,661.02,115.29,16.58
-89.166021,35.627259,661.4,29.555556,318.35,67.16,291.98
-88.256597,35.703129,93.3,27.702778,305.32,56.88,41.97
-88.321783,36.296341,119.2,45.513889,463.16,86.72,78.79
-87.581279,35.894934,167.6,27.708333,272.68,51.89,42.34
-87.764936,35.948791,107.5,24.327778,255.22,34.99,10.65
-85.71067,36.280513,115.8,12.083333,150.19,34.76,1.71
-83.506689,36.01041,105.7,50.716667,458.58,89.57,14.6
-81.752362,36.499124,146.6,19.430556,226.66,48.78,13.84
-83.842299,35.999449,240.2,978.708333,5702.61,922.27,1121.38
-89.445281,36.416814,317.9,10.333333,84.84,22.65,49.37
-89.765853,35.733704,305,37.083333,444.28,85.42,300.53
-87.505372,35.315697,112.8,52.2,557.41,127.93,20.98
-87.58081,35.570377,67.3,9.766667,103.15,22.36,3.33
-86.758386,35.176025,130.6,36.011111,457.49,74.44,53.43
-84.20431,35.694382,132.9,55.505556,506.79,102,11.15
-84.741914,35.367257,104.6,54.425,515.39,105.48,39.07
-88.597397,35.319486,100.6,28.094444,359.98,79.79,34.57
-85.873804,36.522576,64.3,16.555556,203.91,44.5,0.79
-88.80164,35.660334,312.3,168.269444,1401.41,274.91,1110.79
-85.792783,35.110216,93.5,28.555556,309.38,46.69,13.24
-86.802018,35.460334,135.3,33.805556,303.9,46.43,49.6
-86.968683,35.504793,211.2,99.636111,882.37,145.17,193.62
-84.796333,35.518308,141.4,13.666667,150.79,32.16,5.83
-84.260478,35.305193,105.5,35.722222,356.77,64.23,16.19
-87.42554,36.578367,215.4,243.847222,1905.48,352.85,801.59
-86.325594,35.25517,0,8,99.97,19.67,5.16
-84.536913,36.11825,86.1,16.930556,237.67,49.19,19.64
-89.323321,36.316287,117.1,50.569444,514.81,90.8,86.08
-85.189443,36.389195,105.3,26.638889,357.94,55.05,3.23
-87.858462,35.575184,88.6,8.152778,101.45,33.76,4.37
-84.571757,35.161995,103.1,17.180556,202.6,52.13,1.2
-85.527569,36.160061,160.2,92.680556,764.97,129.95,39.53
-84.877971,35.638838,153.7,31.25,302.77,53.27,12.93
-84.674173,35.815591,96.5,52.102778,505.19,81.72,24.14
-86.873472,36.477206,197.7,82.180556,712.43,129.28,120.1
-86.362261,35.848498,228.2,314.777778,2436.71,428.97,693.49
-84.523749,36.427228,27.1,16.575,199.27,45.47,2.01
-85.47369,35.436174,123.8,13.183333,151.25,41.52,0.4
-83.373822,35.816989,146,107.277778,851.46,290.29,18.26
-89.878753,35.212737,834.7,2379.380556,11333.48,2719.02,12522.76
-86.03693,36.239387,136,24.833333,250.07,40.65,14.98
-82.162499,36.582688,133.3,274.438889,2013.48,330.57,85.43
-86.462915,36.351538,145.8,233.638889,2147.32,352.04,251.67
-89.620429,35.559556,163.7,57.038889,651.97,130.79,265.31
-86.156817,36.39205,174.2,11.638889,88.34,24.11,23.85
-82.408368,36.146148,89.5,22.972222,197.41,39.95,1.6
-83.742155,36.260001,59.1,17.608333,200.68,46.1,1.9
-85.436167,35.670818,138.9,8,99.41,29.27,0.56
-85.867267,35.605758,107.3,44.694444,450.96,108.39,17.54
-82.379744,36.313257,218,143.080556,1123.55,206.75,108.69
-87.713622,35.302462,88.2,16.541667,184.54,47.26,23.88
-88.865386,36.34178,87.1,51.611111,511.95,94.81,90.1
-85.342037,35.894102,112.3,26.416667,307.7,70.55,14.07
-86.830891,35.92893,87.1,273.333333,1888.35,168.38,141.74
-86.332932,36.209853,172.6,126.944445,1070.14,145.86,169.22
-95.516631,31.78841,644.9,51.486111,438.13,136.32,156.96
-102.55383,32.328351,82.9,29.416667,194.9,82.55,2.15
-94.706195,31.31128,242.5,104.569444,871.78,321.38,260.63
-96.944173,28.168779,162.3,39.302778,255.01,88.76,7.28
-98.32296,28.880915,170.2,41.958333,401.31,149.45,1.9
-96.102963,29.664107,235.7,33.277778,302.85,79.17,55.36
-99.104885,29.680636,112.1,27.888889,242.17,83.42,4.44
-97.225213,29.970083,255.4,51.927778,494.52,162.09,72.28
-97.745555,28.424754,620,44.003968,301.01,136.73,31.54
-97.733306,31.123085,288.7,440.966667,3044.75,832.76,1403.65
-98.521715,29.472125,399.4,4015.639881,18244.97,5690.2,2695.98
-98.400433,30.338653,75.9,12,96.27,32.89,0.05
-97.586008,31.792249,145,41.041667,356.4,121.02,11.5
-94.055942,33.427052,333.5,121.444444,908.36,264.97,501.83
-95.403851,29.014032,281.4,316.827778,2456.97,821.6,472.38
-96.328218,30.60753,217.5,294.213889,1994.75,505.62,433.48
-98.142011,27.22351,249.9,11.883333,87.68,43.49,0.96
-98.998612,31.975559,124,79.486111,609.35,176.05,55.54
-96.602404,30.365211,147.9,26.722222,253.16,70.33,61.13
-98.270208,30.906582,126.3,45.744444,406.14,117.5,12.15
-97.786619,29.828434,246.7,46.141667,394.76,167.32,47.77
-96.623603,28.641415,125,35.388889,242.88,95.07,15.5
-99.486545,32.402603,50.7,16.958333,150.64,54.26,2.64
-97.481611,25.938477,285.4,580.938889,4276.47,2390.6,44.77
-94.917649,32.947881,217,14.5,154.26,49.64,48.44
-101.197247,35.399863,0,10.888889,102.59,20.79,1.32
-94.465623,33.189548,189.5,30.666667,365.48,93.87,119.96
-94.579741,29.656541,105.4,29.291667,246.96,64.59,45.18
-95.308676,31.966515,278.7,61.097222,590.83,234.42,193.68
-100.208283,34.411133,127.4,12.383333,67.51,32.48,21.41
-98.185281,33.826674,110.4,13.888889,148.84,37.06,1.73
-99.461187,31.64346,100.5,16.472222,146.15,65.29,4.02
-96.761102,33.049059,229.5,1489.798611,7727.6,1623.11,1434.57
-96.526354,29.802337,279.8,31.541667,250.75,74.99,66.85
-98.108726,29.683386,160,163,1214.78,287.87,43.52
-98.602812,32.111799,104.5,22.952778,197.73,59.34,4.2
-97.121203,33.652898,85.2,53.575,403.62,120.68,30.31
-97.928927,31.129207,404.2,90.527778,840,156.41,170.93
-101.162729,33.638224,257.5,19.5,150.45,65.62,10.87
-102.602591,36.278685,90.4,12.958333,96.15,50.62,0.91
-96.76279,32.951332,867.6,6263.596429,26619.91,10774.68,11165.43
-101.942314,32.766068,123,29.088889,185.04,67.9,29.6
-102.4014,34.837877,125,26.988889,201.17,80.54,3.95
-95.672692,33.388412,158.1,8.25,105.62,23.36,18.61
-97.125046,33.245604,199.5,1302.930556,6952.6,1605.09,1391.27
-97.180784,29.228944,47.6,32.069444,243.82,69.32,40.93
-99.976021,28.473251,74.7,14.483333,103.49,41.63,0.1
-98.344701,27.885065,155,16.411111,148.47,64.47,2.98
-98.990667,32.170095,83.7,24.944444,199.7,72.46,11.45
-102.361001,31.836373,211.4,207.725794,1377.85,574.64,145.44
-96.82908,32.397732,230.8,179.180556,1567.47,469.3,293.9
-106.263489,31.667661,342.5,1770.324603,7975.46,3361.37,483.76
-98.216811,32.41597,58,49.733333,406.67,139.43,11.8
-96.811969,31.313093,307.8,36.722222,319.28,104.78,154.79
-96.078468,33.752852,227.8,47.188889,429.9,148.54,46.52
-96.979333,29.890148,137.8,39.188095,351.78,70.68,45.55
-95.487874,29.595078,255,597.463889,3813.06,969.05,1734.87
-95.217899,33.2131,77.5,16.208333,153.14,42.67,16.35
-96.235409,31.596066,548.2,45.722222,348.65,104.03,112.93
-99.247625,28.948834,868.5,17.269444,120.33,64.75,11.42
-102.455571,32.858193,50.5,21.644444,146.89,89.64,9.48
-95.073238,29.468223,376.5,523.477778,3363.55,1047.09,1005.6
-98.945586,30.394996,69,30.638889,255.22,94.83,0.61
-97.474163,28.610052,92.3,10.055556,102.16,19.37,11.33
-97.379666,29.650052,141.7,37.708333,294.31,113.23,39.95
-100.956403,35.545002,117.4,54.497222,337.03,151.75,32.39
-96.542692,33.753241,172.5,166.857143,1336.02,471.52,155.69
-94.718477,32.478306,492.1,183.871429,1228.22,472.22,532.93
-96.056033,30.627422,385,23.302778,246.86,75.37,60.49
-98.114775,29.660883,121.8,173.772222,1459.24,354.08,215.81
-101.74685,34.193986,130.7,59.091667,437.26,182.88,38.05
-98.113677,31.708893,111.7,19.433333,150.22,49.06,2.55
-94.407309,30.157423,119.5,56.127778,578.94,168.96,77.66
-95.325386,29.716876,698,8872.124206,39227.89,16362.85,14757.78
-94.498091,32.432022,171.5,78.588889,719.09,218.91,313.46
-99.624949,33.11954,360.9,12.75,97.63,42.05,7.94
-97.80053,30.056213,188.5,169.322222,1257.03,344.75,93.87
-95.620935,32.288233,181.8,87.955556,868.72,301.57,116.14
-98.004198,26.203908,226.5,784.086111,5698.29,3361.8,59.77
-97.290295,31.90069,127.6,75.777778,548.18,182.87,89.3
-102.394495,33.587971,106.2,39.430556,346.21,126.46,18.61
-97.758647,32.432773,119.6,61.402778,508.56,144.26,8.3
-95.596338,33.15849,156.2,49.727778,458.61,164.07,71.43
-95.422773,31.492794,706.1,34.347222,334.6,105.19,192.78
-101.257397,32.341637,554.1,71.986111,459.63,177.95,50.38
-96.084618,33.134139,162.3,111.561111,972.12,319.72,162.38
-101.27621,35.717566,104.9,47.569444,343.21,150.82,14.49
-98.155588,33.307038,171.7,17.694444,128.69,52.9,14.41
-96.63629,28.873006,66.3,16.652778,151.65,46.25,22.22
-93.998256,30.710058,144.9,44.927778,413.4,136.65,161.71
-94.005909,29.968157,605.8,466.586111,3214.07,1319.71,2159.2
-98.670749,27.334931,123.3,10.833333,102.03,42.81,0.71
-98.071338,27.738439,92.1,49.611111,354.26,134.65,5
-97.341605,32.440023,203.9,166.055556,1400.77,464.88,97.07
-99.790652,32.906498,195.5,31.194444,281.78,76.1,18.06
-97.965616,28.848976,662.3,23.883333,173.37,57.35,19.4
-96.291853,32.723083,274.8,126.873809,903.94,272.87,208.88
-98.700795,30.012923,124.8,39.847222,304.24,60.21,3.41
-99.50719,30.176469,145.6,63.680556,514.84,165.58,12.07
-97.724429,27.432106,119.1,37.436111,250.98,78.25,15.17
-95.535692,33.652474,157.8,78.988889,626.66,209.24,173.69
-102.245579,33.871479,173.9,30.555556,249.83,111.72,17.69
-98.217025,31.105225,93.3,27.5,251.19,69.45,19.62
-96.790141,29.384846,130.4,37.180556,308.8,61.5,36.84
-97.074328,30.4286,156.9,17.833333,202.03,63.08,49.59
-96.18045,31.193772,177.7,13.4,149.77,49.17,19.23
-94.926731,30.25176,330.8,70.055556,696.04,256.15,148.07
-96.512525,31.688431,193.2,49.958333,390.3,158.78,138.96
-100.214661,36.240357,0,10.333333,100.39,40.36,1.17
-98.111533,28.335074,105.1,23.291667,188.36,68.1,6.82
-98.711878,30.827368,143.7,35.75,299.48,91.17,2.4
-101.9314,33.528739,210.5,551.816667,3385.14,890.43,505.95
-99.365468,31.282411,147.7,15.638889,136.08,52.29,1.71
-97.1574,31.556201,230,340.530555,2483.7,760.21,769.67
-96.089685,30.939105,459.6,17.236111,175.85,55.96,53.27
-94.1906,32.800655,326.1,16.611111,206.53,46.02,93.93
-95.867285,28.750421,245.2,63.472222,497.68,167.88,120.11
-100.491935,28.713228,205.9,50.791667,352.38,216.05,3.17
-98.97992,29.147181,129,44.738889,386.28,107.04,16.85
-102.056294,31.990978,148.3,221.327778,1280.55,449.73,183.97
-96.794241,30.739326,188.5,38.222222,354.11,92.02,69.95
-98.586407,31.391435,0,12.777778,102.04,33.65,0.82
-100.93332,32.285174,145.4,10.483333,85.85,32.29,12.65
-97.790273,33.820196,83.8,37.398413,303.73,110.85,3.31
-95.454486,30.135349,185.5,400.963889,2981.14,898.05,295.39
-101.968589,35.875774,124.5,28.089286,190.49,75.37,11.97
-94.726296,33.004907,174.7,16.15,158.35,50.35,74.91
-94.668844,31.590005,200.2,78.236111,679.23,241.98,274.26
-96.205963,32.103211,222.5,62.486111,506.03,187.13,123.94
-93.79588,30.55226,59.2,10.305556,194.58,81.71,67.34
-100.432296,32.261286,140.6,36.425,245.03,86.19,25.88
-97.402794,27.729885,207.9,894.460317,3922.39,1356.97,286.05
-100.819167,36.384913,92,19.111111,146.42,56.07,2.18
-93.725606,30.108019,230.1,118.752778,1054.54,353.78,203.86
-98.128758,32.779753,119.5,62.555556,455.16,176.34,24.69
-94.461978,32.25323,191.1,26.152778,305.74,104.36,89.62
-97.755675,32.753839,110,106.461111,960.57,296.97,28.95
-102.524374,31.025537,186.1,28.944444,183.3,69.39,9.62
-94.813885,31.000055,453.2,56.625,467.01,182.87,88.7
-101.875823,35.222936,293.1,379.561111,1654.12,721.32,354.82
-104.131119,29.622474,94.6,6.166667,55.16,29.8,0
-95.875208,32.886753,132,8.333333,99.07,39.37,7.02
-101.929029,35.145637,126.1,302.594445,1463.12,284.32,96.63
-94.849981,33.573474,115.1,17.809524,210.17,57.44,55.96
-103.714345,31.447727,824.9,39.694444,224.6,101.42,10.1
-96.49208,30.866234,169,23.402778,258.89,68.74,113.72
-96.4957,32.958186,147.4,87.252778,557.51,125.82,65.12
-99.899025,31.763919,139.6,23.172222,203.68,54.59,10.1
-94.774505,32.149872,335.7,65.083333,618.22,240.53,228.05
-93.860941,31.489928,141.8,12.094444,156.91,39.13,17.11
-94.166872,31.268796,240.8,13.111111,156.43,44.57,63.36
-95.215419,30.487128,183.3,14.666667,203.49,76.63,36.23
-97.384732,27.984315,142.4,114.763889,793.22,262.29,26.43
-98.706516,31.201501,155.1,14.944444,96.75,37.49,3.72
-100.80595,32.618518,102.6,26.7,181.74,69.88,15.87
-94.109752,31.921421,213.6,26.588889,301.51,131.75,109.93
-95.333171,32.36018,253,291.688889,2077.6,682.75,787.25
-98.811274,26.381467,78.1,66.458333,613.99,408.25,0.6
