X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,X.Black,Neighbor_Disadvantage,Casinos
-86.996073,36.8419,3361.864777,333.5587,307.49,37.9,-0.480781483,1.327595
-87.983715,36.998747,968.147478,102.15985,99.13,7.2,-0.900138563,0.479257
-88.593771,37.071556,12509.69268,17741.4683,836.85,205.63,-1.033417866,6.654338
-84.449997,36.736893,1021.066544,185.48858,143.3,14.6,1.585073276,0.283645
-87.241126,37.445184,1706.72402,126.49637,151.81,3.52,-0.259832006,1.408301
-84.291728,37.74848,7061.045857,24797.55092,978.61,74.54,1.620795418,8.589369
-82.965843,37.600609,503.5009592,162.64994,196.78,0.24,2.664213713,0.554267
-85.339911,37.586818,1426.440504,402.2693,186.14,29.37,1.213405486,2.329463
-88.30026,36.948772,4019.880183,812.87276,307.38,5.35,-1.90988524,2.71412
-82.56382,37.814009,332.822524,148.50244,90.89,9.05,0.704544801,0.054648
-83.733929,38.6267,2612.280937,1123.65043,249.13,30.19,0.483762486,2.322616
-85.989068,37.902153,2892.85477,2328.62028,301.3,28.27,-2.013405673,2.115329
-83.675992,37.926589,681.4129118,62.62294,93.9,0.39,-0.066220558,0.06176
-84.890269,37.880911,822.752935,580.3704,253.95,19.9,-0.174179005,2.752474
-85.565925,36.966222,1985.766512,104.57761,150.6,4.59,0.405097752,0.551731
-85.760693,36.785787,262.0183395,139.16414,200.33,8.25,0.67442183,1.439587
-83.993902,38.05719,6438.541878,1126.0776,305.01,13.01,0.284407599,2.058763
-83.10175,37.939697,114.8869587,23.67085,49.73,1.72,0.329907552,0
-87.277808,37.221745,2099.19246,891.35485,448.45,34.39,0.988076679,4.119279
-85.540338,37.629834,4003.957212,2734.17972,450.54,42.22,-2.515119217,4.264902
-83.979768,38.29159,208.0521672,70.82082,103.39,3.51,0.687268654,1.077051
-86.751998,37.627979,2812.449388,271.98444,302.05,4.04,0.527963177,1.551658
-85.449636,38.348712,111.3378387,7251.52396,663.18,51.37,-8.448641337,15.251876
-84.892892,38.623322,1071.111223,92.74385,150.59,1.48,-0.202241567,7.503575
-83.689776,37.399407,804.2981002,69.31619,109.56,9.42,2.447360322,0.141434
-84.421796,38.646326,1380.39367,152.57025,147.13,2.43,-0.176579719,4.665987
-83.388543,37.323324,588.3420648,673.48515,200.41,9.2,1.963987088,0.590487
-82.48613,37.621341,1940.425688,3705.13309,773.34,14.05,7.140441134,1.881714
-83.922241,37.845158,444.642293,144.69753,102.21,0.67,0.715591067,0.365175
-84.586141,37.090224,8516.264165,4197.23534,719.55,11.57,3.694939885,4.837406
-84.368332,37.28524,980.009254,239.184,201.92,0.5,1.461184762,0.505058
-83.463211,38.281232,1317.366849,418.00033,208.19,3.83,0.704931211,3.073881
-85.090546,37.036685,773.2425524,384.45156,207.62,1.25,1.180379234,3.085687
-84.569913,38.204074,4980.793499,12421.4575,707.79,61.48,-5.580004196,13.009853
-85.244188,38.215128,6465.4542,7287.87689,458.41,61.16,-2.616522396,6.931431
-86.528177,36.772732,1347.390306,345.79681,203.53,35.53,-0.615514918,1.343406
-85.339201,38.09742,1436.847448,529.86926,196.67,6.67,-1.803412496,3.080506
-85.199818,37.394697,3362.136795,1171.59378,256.43,18.3,-0.053611126,2.007147
-87.166662,36.966037,1647.89347,134.48424,203.15,38.42,1.807329535,1.512086
-87.823183,36.926643,1787.431952,139.5811,149.02,21.02,-0.005521577,0.60511
-85.376221,38.682915,269.3254102,119.46381,101.16,0.42,0.080918157,3.991641
-87.827834,37.679404,1360.799881,170.89835,194.71,46.88,-0.557063364,2.930373
-86.44143,36.98579,9466.367633,58649.47553,1218.31,238.41,-1.368733922,7.409996
-85.267745,37.718312,912.9177069,117.00221,151.76,10.34,-0.454046173,1.058588
-84.760662,36.744131,1061.151123,526.01749,251.54,9.09,1.635762971,0.80788
-87.697548,37.54099,624.8535776,169.07021,201.96,13.71,-0.100751648,2.074672
-84.253353,36.84815,3622.951732,2599.45344,406.34,5.65,1.986279855,1.000717
-83.420741,37.739657,466.5603202,67.74636,99.19,0.09,2.364364715,0.151171
-84.726678,38.070286,566.4059778,4369.22378,420.77,35.74,-3.219705322,9.406647
-92.442096,30.284048,14833.33196,3847.70669,619.05,212.42,5.092272668,53.869667
-92.82684,30.517553,1934.635394,1098.59118,226.25,98.29,2.094325659,40.871434
-90.937643,30.311431,34262.81638,11884.5932,710.83,336.22,-0.467969705,49.404084
-91.033419,29.973459,8615.605782,416.8045,312.04,189.44,2.635053465,30.577045
-91.867494,31.136949,13186.08412,814.312841,454.12,209.87,3.137541395,139.505542
-93.320467,30.556493,3910.280641,1406.952266,340.19,105.07,0.878364518,23.795691
-93.178383,32.293279,10259.0021,223.951491,264.83,206.02,1.664050038,15.23999
-93.728247,32.51758,10923.0838,33396.02305,1122.65,643.3,3.078254435,192.428006
-93.802953,32.456907,18727.34217,113624.1875,3331.31,3347.26,36.17096183,386.274882
-93.198989,30.232058,100698.8185,64836.43687,2157.32,1258.82,4.931858114,390.393426
-92.000344,32.128313,7878.675708,63.62842,142.76,45.69,1.1261183,6.150995
-93.584265,29.890585,3312.331596,10.097185,102.25,4.52,-0.170772868,14.971402
-91.804183,31.801744,3461.580255,240.04584,151.44,109.52,1.382170908,6.87475
-93.107998,32.891536,1237.063527,24.45753,99.59,74.28,0.973557604,3.378852
-91.676297,31.36123,5445.057474,867.60827,159.96,144.83,1.730120455,9.919245
-93.727151,31.917654,11245.93187,417.37671,361.43,324.37,5.087094263,24.851484
-91.064499,30.426718,153188.7831,224320.1062,4646.98,4469.38,17.324637,258.260599
-91.24786,32.655547,476.1210708,24.47012,79.66,111.93,0.697916219,4.315967
-91.139295,30.777658,4547.89886,183.27063,190.83,144,-0.434344378,8.346682
-92.511416,30.583944,8211.482208,1190.44835,297.67,164.68,4.293775564,25.443869
-91.826667,32.03641,5251.325949,725.19824,311.34,168.2,3.862380802,28.595462
-92.496248,31.682989,0,297.11614,228.22,85.19,1.094645918,23.928146
-91.835101,29.672389,0,24845.5021,770.3,557.92,8.130398489,69.96628
-91.313085,30.170811,15502.62496,2178.94386,352.12,338.48,3.325077826,22.314347
-92.603378,32.229845,2338.404428,356.442986,250.56,145.9,0.506253653,7.389976
-90.126348,29.89254,336937.8299,650279.0784,6328.12,3179.02,0.573395019,341.83365
-92.708204,30.142247,0,2291.24595,354.89,142,2.549108751,41.19972
-92.108249,30.223186,32675.37368,86688.9564,2144.62,1277.33,0.974760476,139.920005
-90.807758,29.790726,49496.53838,21763.18608,1161.91,345.68,3.518013923,166.759879
-92.169593,31.599941,1951.081066,178.30094,143.08,30.74,0.315818984,8.520673
-92.798543,32.576208,5512.83429,5897.85481,519.7,436.4,2.703798958,17.23982
-90.610033,30.280684,43314.44023,9521.7564,870.39,84.15,-2.809025158,55.347839
-91.326504,32.366914,1006.022145,17.416001,85.01,73.89,0.76011636,27.321901
-92.001818,32.857422,6171.276188,4298.14876,414.77,378.46,3.552264814,12.803994
-93.288729,31.818144,10446.58708,5297.812159,472.74,357.48,12.09187556,23.649439
-90.001377,30.017143,0,1205625.178,8456.19,8985.64,72.72283185,346.721386
-92.123243,32.520373,76668.11429,45841.50982,2002.4,1594.72,19.11441214,78.5223
-90.028928,29.81959,7352.049518,1815.44284,412.43,235.54,4.391876355,15.10324
-91.690927,30.809623,9194.39172,1068.68721,260.69,153.26,1.676102314,20.15651
-92.204802,31.381002,35830.52109,31017.5866,1498.92,986.11,6.588727104,149.907774
-93.34176,32.102665,3973.71691,115.49655,105.89,80.03,0.688927684,32.057
-91.858688,32.289284,4119.212276,618.92913,252.68,180.59,2.14418181,15.446381
-93.416148,31.436445,6008.761665,490.4228,352.76,115.97,4.157729856,13.257023
-90.003771,29.958383,55457.86702,46399.7756,814.23,356.7,7.704985827,48.314171
-90.383137,29.958526,26008.97688,11399.73266,659.2,386.81,1.080312125,40.20539
-90.710348,30.732924,2766.616576,50.48832,104.6,97.77,1.229351612,9.377209
-90.703477,30.050851,10385.44501,2299.22888,369.25,376.11,3.897293676,22.329477
-90.485199,30.085789,26911.06706,14351.4271,560.4,610.21,6.019339736,32.346757
-92.074388,30.541524,22271.54899,14145.463,879.18,645.52,7.708884644,103.005754
-91.629118,30.225903,13409.74882,2482.149863,557.9,317.01,2.193942984,61.108278
-91.470618,29.628605,22680.90966,14714.0489,705.1,421.4,2.486659555,136.067288
-89.795219,30.227355,31150.14024,50684.41729,2167.21,521.09,-8.076353388,153.304279
-90.473155,30.51021,50184.41602,13814.50438,1037.91,665.73,6.241224592,52.529635
-91.410503,31.999186,1547.334111,36.776427,151.75,155.66,2.9460016,10.079661
-90.744996,29.630712,52911.59704,24134.04152,1062.17,405.78,7.042420151,131.494242
-92.227456,32.744161,2995.333778,583.31244,300.06,149.01,0.571740432,11.410423
-92.123169,29.968714,17022.26566,6793.603257,613.81,170.18,2.305719421,34.959725
-93.446256,31.054154,12219.61604,7034.02885,482.42,147.58,-0.562024076,19.131934
-89.886056,30.791117,19481.2271,2791.31651,557.01,368.34,6.89445442,21.267089
-93.408545,32.845157,6824.49186,5543.15058,560.35,410.97,10.84556728,63.980486
-91.278686,30.383193,10194.60932,3407.06438,254.56,217.59,-0.526929522,25.233743
-91.391628,32.928987,4633.864368,95.68051,145.53,49.83,1.415587108,6.663683
-91.404981,30.896862,1509.426471,88.9265,88.39,86.28,0.022655444,2.619303
-92.784661,31.892092,1069.743624,20.642554,88.18,35.25,-0.027660394,3.957867
-70.199449,44.083502,3478.601336,53056.16723,1432.63,78.76,-1.122715604,38.206067
-68.431757,46.649841,1684.94686,1128.489859,907.68,16.97,0.017644113,5.330198
-70.262803,43.660326,10694.43921,189235.026,3401.35,236.74,-31.29604005,50.650462
-70.652298,44.943021,1522.030859,414.606893,400.82,1.12,-1.740324583,3.444097
-68.668471,44.214072,3509.57903,1138.748036,831.92,10.78,-5.709942741,14.030221
-69.637609,44.572054,5117.856672,13001.29181,1585.2,25.7,-6.403925026,19.766719
-69.23149,44.122526,4600.887497,2738.37084,507.2,3.43,-4.5990516,3.896753
-69.46854,43.956593,5467.769127,889.41868,460,3.54,-3.956481872,3.165152
-70.488325,44.244513,9777.026939,946.500487,855.29,6.52,-3.415840644,30.99685
-68.71339,44.840689,8084.284956,36038.87656,1998.5,33.42,-3.253101207,53.646848
-68.9412,45.368799,1817.734133,144.11529,246.83,2.35,0.301184475,2.522251
-69.870556,43.727935,2125.15867,3158.18352,408.28,6.24,-3.890270223,3.784085
-69.404132,44.975048,11200.2568,967.96822,752.43,8.69,2.13917079,5.240566
-69.018688,44.316451,2871.336821,582.21362,405.65,4.17,-1.87342617,6.022737
-67.588212,44.65168,3352.090135,325.380207,453.91,6.75,1.927962068,9.357171
-70.785991,43.148848,6362.843848,30036.51164,2058.26,33.87,-14.7329626,39.860496
-78.809909,39.651968,10602.49463,26027.6865,1122.83,146.7,3.166499975,7.17249
-76.601381,39.212589,7.28913828,337519.4538,5169.1,1519.3,-40.77038577,119.546244
-76.614816,39.438754,0,959632.6418,11078.29,5542.7,-44.94338818,213.032535
-76.574154,38.557713,16833.22887,10951.5153,908.33,217.42,-7.564314814,14.936023
-75.877214,38.961861,6081.666983,1965.87242,458.2,125.1,-0.647455327,23.504929
-76.979212,39.616033,20002.32367,31505.08381,1924.15,132.87,-20.67378248,58.902615
-75.835586,39.608944,11131.84611,10833.54953,947.98,120.15,-3.759964263,34.754223
-76.884275,38.602869,52741.10653,43943.93783,1490.36,1265.13,-9.917631139,26.752298
-76.02112,38.387743,5106.352103,5977.011965,421.72,221.6,2.444040035,10.79809
-77.440833,39.379738,38122.28476,129723.4382,3084.43,535.76,-26.18542479,74.02668
-79.212994,39.440433,6637.442202,336.86534,349.25,6.03,-2.260547789,2.138331
-76.306373,39.48243,53528.26099,115188.3852,2902.39,703.53,-22.27684621,84.180075
-76.925801,39.19507,3.377444785,161790.689,2806.57,1020.26,-30.87332497,56.957877
-76.070932,39.227646,2831.853152,922.40735,260.87,75.19,-1.270393527,7.475979
-77.28375,39.182814,28.64789537,1408193.255,11132.67,3705.79,-80.25886794,188.738566
-76.910616,38.966501,383.6005285,1187379.748,11332.03,13878.15,17.50498124,230.645796
-76.076493,39.077115,10705.21032,3478.53273,552.03,72.08,-5.837584035,16.646531
-76.760934,38.277273,24319.7233,8480.216,837.78,248.27,-6.421567436,9.127053
-75.743453,38.229413,1183.180925,725.96143,325.07,178.95,2.253131508,4.871043
-76.18374,38.728758,3988.091957,5951.51554,473.16,100.11,-3.37729543,10.840715
-77.720829,39.646624,32601.48309,66351.89346,1594.24,282.12,4.384011164,23.366577
-75.556539,38.357459,13064.7665,30686.78206,998.87,542.99,3.541918696,25.145142
-75.085894,38.348629,7020.349983,12083.97374,755.04,182.25,-4.313712997,45.041631
-76.55772,39.324799,0,2224193.552,10403.2,12392.18,154.3384157,129.142199
-70.503019,41.762826,97393.15849,44498.72649,2822.75,157.24,-26.18784499,25.129367
-73.120454,42.621279,73733.3806,38060.05616,1797.4,94.35,-7.66703607,10.754055
-70.93348,41.669124,232285.573,666006.9851,6393.9,593.72,27.83269141,218.537907
-70.721652,41.393003,7431.618188,1498.64468,202.65,19.01,-2.344173725,1.305872
-71.155728,42.714975,255701.3717,1105636.865,8395.29,733.43,11.60017253,162.020155
-72.560585,42.596701,25112.6197,14646.99494,923.4,28.31,-3.728121247,3.546048
-72.625417,42.207721,301866.2574,422607.6144,5316.77,941.39,51.67742109,32.42399
-72.639786,42.318177,46790.35029,72517.45159,1916.23,89.89,-11.62801878,7.333375
-71.122608,42.400037,383025.8335,2582069.066,16153.69,1713.86,-131.9323359,357.024159
-70.105022,41.284971,10718.33105,2309.10192,192.69,26.95,-2.578064575,1.629405
-71.220123,42.234155,150782.3222,610388.9826,6756.14,903.29,-54.69307726,176.398567
-70.951575,42.136896,135287.5117,239885.6294,5103.23,1089.34,-18.23309875,90.902451
-71.057267,42.352423,522373.9369,4720669.806,9788.94,4183.39,60.56534792,284.447336
-71.688496,42.427842,296079.9897,533650.1652,8646.13,908.63,-11.04011092,132.422086
-83.367501,44.551412,4785.091056,135.437042,244.93,2.2,-0.531157255,5.226096
-86.890996,46.423967,136.203922,30.720093,133.33,23.69,-1.190072345,9.538524
-86.148943,42.763004,13459.34547,8905.27453,1204.46,33.83,-11.18978524,56.782595
-83.73843,45.014894,2157.639737,7675.87669,458.59,5.6,-0.246695077,8.924208
-84.958682,44.911667,5859.583506,537.21927,351.8,2.86,-2.961989202,15.387007
-83.721419,44.044372,3830.877351,236.31233,247.16,2.08,-0.252532537,16.28606
-88.476776,46.599481,563.3876626,18.812313,89.62,18.33,-0.234986423,2.501159
-85.366869,42.507814,6332.363915,1383.29204,543.22,8.69,-4.0972794,37.441791
-83.989954,43.628257,14830.17872,52746.7669,1324.86,56.43,1.759899874,48.91181
-86.216166,44.643018,2777.331736,400.56199,253.98,1.42,-2.17623483,12.466602
-86.375091,42.191121,22463.87032,50002.76714,2448.47,809.25,2.537239439,60.060688
-84.985336,41.941771,2732.04952,5931.16371,590.69,19.31,-3.627457649,28.881037
-84.891442,42.378024,18793.80108,45774.68677,1981.05,482.27,1.361013466,210.806456
-86.020289,41.785273,6072.07606,1694.39869,550.62,53.51,-0.987792346,19.70323
-85.547837,45.683871,5324.222398,4367.06564,605.69,5.68,-5.623014068,38.541591
-84.351342,45.553989,2207.996246,864.83956,399.24,5.48,-0.714044983,30.803068
-83.713785,45.999325,942.8976128,9834.558947,476.67,31.02,1.513942685,66.370343
-85.048436,43.842619,13382.50616,1302.10814,453.96,5.47,2.174413632,7.088461
-84.425724,43.07417,4523.814832,14554.91586,1109.49,44.02,-10.55032671,23.872062
-84.467806,44.605823,1576.031697,70.43173,102.55,2.15,-0.124146795,3.527012
-86.620045,45.89522,1921.58222,12448.28754,551.89,4.07,-2.613317299,96.867802
-87.861197,45.883624,23.37482222,3742.57159,300.87,4.21,-1.316677811,23.537317
-84.624631,42.74778,30171.80757,28691.56226,1426.05,190.95,-6.383854627,57.543727
-85.001523,45.361258,3853.120388,2450.68901,406.14,8.19,-2.440294083,29.56028
-83.714467,43.200308,13189.44158,217828.6648,6546.31,3015.61,55.04486844,101.580272
-84.490254,43.970232,5417.143339,563.32831,393.67,1.82,-0.457147536,7.808111
-90.060095,46.588541,3045.730147,2775.176835,327.61,26.8,-1.046737149,29.981352
-85.610201,44.751289,12482.49141,11176.48139,814.83,16.07,-7.613538136,35.661664
-84.59246,43.415042,6986.212358,3224.87865,459.33,12.86,-0.750790765,4.230486
-84.620561,41.928645,4646.002584,4362.25827,600.86,8.19,-2.452408077,14.701254
-88.399533,47.160232,1975.643366,6583.036656,476.19,5.92,-1.654351403,7.120751
-82.992225,43.804653,3300.292841,869.74236,456.13,3.56,-2.968070251,5.729304
-84.458505,42.726905,16712.44451,231355.2823,3639.42,907.75,1.763579548,65.022964
-85.220773,43.093269,6100.778138,6046.89612,595.26,28.08,-2.101825164,17.268015
-83.359378,44.488184,192.6260256,1639.3904,452.61,5.63,-0.861786652,10.075579
-88.754642,46.248647,897.9342835,216.94958,253.03,2.73,-1.191900842,14.422783
-84.774443,43.593606,6929.356896,22870.38012,766.18,41.91,0.188706147,10.409937
-84.400874,42.237526,17876.21139,59332.52464,1860.62,355.89,2.411786983,82.363826
-85.58621,42.178153,57715.95055,118619.8279,2907.01,746.03,-6.858025062,117.929383
-84.968309,44.811884,6406.259345,180.87842,244.33,4.14,-0.041514805,17.459666
-85.671984,42.909788,54843.21848,431403.1264,6481.9,1334.97,-15.42545638,173.10073
-88.864502,47.997213,932.6433565,6.313573,48.39,0.85,-0.390734301,0.627079
-85.696339,44.038722,7840.18812,96.97135,195.03,30.45,1.180470114,5.757482
-83.043337,42.920722,9102.71167,8845.70878,1151.38,7.43,-1.764689004,15.380212
-85.663327,44.965353,1467.432683,497.45263,301.76,3.82,-3.810158064,12.443318
-84.017079,41.902047,5590.040111,20154.59654,1147.72,46.35,-6.046990665,23.744417
-83.835726,42.615871,17426.59118,44852.18493,3037.88,39.77,-38.2739357,71.253972
-85.603214,46.492497,2817.231138,19.925039,85.49,9.81,-0.213351137,2.425412
-84.340554,46.004201,4342.937996,125.352784,244.34,14.55,-0.138588919,27.50515
-82.924783,42.505936,38459.65954,858465.7492,10867.34,2771.51,-21.68594718,237.207405
-85.961572,44.440603,7541.886408,3261.14399,435.09,20.7,-1.88076622,86.406266
-87.95088,46.495492,5448.562764,36696.26118,1198.92,38.89,-6.08953226,51.977896
-86.434871,43.946992,5046.57741,4534.19968,399.7,7.5,-1.700621508,25.576815
-85.480545,43.686235,13120.37652,2508.16828,500.34,22.84,0.255079789,6.703638
-87.623407,45.118292,2226.320927,5020.530131,294.36,1.93,-1.896261574,26.647417
-84.329882,43.611959,8057.994063,22254.11503,959.53,25.38,-6.493138568,16.324531
-85.080484,44.429045,3781.544825,174.52755,195.47,2.53,-0.831462074,4.986034
-83.478981,42.043261,42189.7139,37912.201,1914.21,97.18,-7.04094222,58.376499
-84.943313,43.172143,5029.583122,1798.02571,637.51,22.6,-2.702154717,7.310273
-84.026077,45.125593,775.9575126,50.49619,152.04,0.74,-0.402133829,2.74295
-86.287336,43.27683,14708.90941,70072.32594,2121.62,709.95,6.392815539,64.556176
-85.722778,43.555937,6888.715229,1587.86978,547.77,13.63,-1.886065205,12.744131
-83.182894,42.673069,1864.896949,979729.078,17120.1,4801.74,-142.5461125,368.080321
-86.338091,43.688314,6598.092056,411.27676,339.86,7.5,-0.821735143,10.520268
-84.185537,44.28256,4979.743045,373.60506,346.93,1.78,0.331395461,11.731538
-85.507515,43.857971,4851.64497,316.52534,296.61,6.43,-0.05965664,6.280348
-84.245485,44.670467,4557.776667,65.848,145.84,1.87,0.678973711,2.135167
-84.512909,45.110747,1343.461585,899.47656,299.18,3.2,-1.443889083,11.432844
-86.204616,42.829548,53636.30973,78367.81039,2668.27,68.67,-29.64156814,63.978194
-83.777526,45.388902,1776.081089,266.02302,300.92,3.22,-1.752441753,8.360065
-84.737002,44.31612,4907.933442,1358.98721,402.84,2.43,-1.343255289,14.239248
-83.986957,43.435316,18035.27877,90226.13724,2884.55,1276.87,17.09468947,50.097006
-82.433186,42.992721,30845.95835,63073.89452,2457.09,104.86,-5.6696569,31.48491
-85.403465,41.812925,6993.057879,8585.30909,857.25,52.2,-2.386457212,22.245809
-82.906197,43.615023,4882.147718,1181.86759,554.99,4.97,-1.245767079,6.408079
-86.075788,46.246565,86.56344471,426.562965,152.73,1.24,-0.382173468,9.715362
-84.318772,42.818837,3687.039679,19216.09874,861.4,12.77,-4.166872713,13.692815
-83.246274,43.4619,5851.392053,1433.34727,645.39,13.45,-2.768888409,8.540852
-85.826663,42.231602,8492.744442,5173.61677,759.31,70.34,-0.439432824,18.136501
-83.553415,42.232941,56258.49453,344160.6894,4845.42,1232.68,-36.77531911,68.44627
-83.3038,42.359434,211.6409825,2661810.162,28305.07,23957.84,337.2799428,924.578503
-85.393249,44.239878,6391.917411,5418.60197,400.01,6.82,-0.122969783,19.287983
-93.196707,46.49104,8585.858886,152.104393,293.96,2.9,-1.189766215,22.103509
